county,precinct,office,district,party,candidate,votes,votetype
Sarasota,503,State Representative, District 73, ,OverVotes,0,total
Sarasota,505,State Representative, District 73, ,OverVotes,0,total
Sarasota,507,State Representative, District 73, ,OverVotes,0,total
Sarasota,509,State Representative, District 73, ,OverVotes,0,total
Sarasota,511,State Representative, District 73, ,OverVotes,0,total
Sarasota,513,State Representative, District 73, ,OverVotes,0,total
Sarasota,515,State Representative, District 73, ,OverVotes,0,total
Sarasota,517,State Representative, District 73, ,OverVotes,0,total
Sarasota,519,State Representative, District 73, ,OverVotes,0,total
Sarasota,521,State Representative, District 73, ,OverVotes,0,total
Sarasota,523,State Representative, District 73, ,OverVotes,0,total
Sarasota,525,State Representative, District 73, ,OverVotes,0,total
Sarasota,101,State Representative, District 73, ,UnderVotes,3,total
Sarasota,103,State Representative, District 73, ,UnderVotes,10,total
Sarasota,109,State Representative, District 73, ,UnderVotes,64,total
Sarasota,111,State Representative, District 73, ,UnderVotes,25,total
Sarasota,113,State Representative, District 73, ,UnderVotes,15,total
Sarasota,115,State Representative, District 73, ,UnderVotes,165,total
Sarasota,123,State Representative, District 73, ,UnderVotes,79,total
Sarasota,125,State Representative, District 73, ,UnderVotes,115,total
Sarasota,129,State Representative, District 73, ,UnderVotes,52,total
Sarasota,131,State Representative, District 73, ,UnderVotes,25,total
Sarasota,201,State Representative, District 73, ,UnderVotes,132,total
Sarasota,203,State Representative, District 73, ,UnderVotes,71,total
Sarasota,205,State Representative, District 73, ,UnderVotes,26,total
Sarasota,207,State Representative, District 73, ,UnderVotes,44,total
Sarasota,209,State Representative, District 73, ,UnderVotes,141,total
Sarasota,211,State Representative, District 73, ,UnderVotes,44,total
Sarasota,213,State Representative, District 73, ,UnderVotes,30,total
Sarasota,215,State Representative, District 73, ,UnderVotes,179,total
Sarasota,217,State Representative, District 73, ,UnderVotes,42,total
Sarasota,219,State Representative, District 73, ,UnderVotes,46,total
Sarasota,223,State Representative, District 73, ,UnderVotes,64,total
Sarasota,225,State Representative, District 73, ,UnderVotes,41,total
Sarasota,227,State Representative, District 73, ,UnderVotes,79,total
Sarasota,231,State Representative, District 73, ,UnderVotes,86,total
Sarasota,301,State Representative, District 73, ,UnderVotes,17,total
Sarasota,305,State Representative, District 73, ,UnderVotes,111,total
Sarasota,307,State Representative, District 73, ,UnderVotes,25,total
Sarasota,401,State Representative, District 73, ,UnderVotes,10,total
Sarasota,403,State Representative, District 73, ,UnderVotes,32,total
Sarasota,405,State Representative, District 73, ,UnderVotes,191,total
Sarasota,407,State Representative, District 73, ,UnderVotes,240,total
Sarasota,409,State Representative, District 73, ,UnderVotes,59,total
Sarasota,411,State Representative, District 73, ,UnderVotes,121,total
Sarasota,413,State Representative, District 73, ,UnderVotes,200,total
Sarasota,415,State Representative, District 73, ,UnderVotes,178,total
Sarasota,417,State Representative, District 73, ,UnderVotes,183,total
Sarasota,421,State Representative, District 73, ,UnderVotes,49,total
Sarasota,423,State Representative, District 73, ,UnderVotes,167,total
Sarasota,425,State Representative, District 73, ,UnderVotes,222,total
Sarasota,427,State Representative, District 73, ,UnderVotes,3,total
Sarasota,429,State Representative, District 73, ,UnderVotes,105,total
Sarasota,430,State Representative, District 73, ,UnderVotes,104,total
Sarasota,431,State Representative, District 73, ,UnderVotes,113,total
Sarasota,433,State Representative, District 73, ,UnderVotes,42,total
Sarasota,437,State Representative, District 73, ,UnderVotes,31,total
Sarasota,501,State Representative, District 73, ,UnderVotes,114,total
Sarasota,503,State Representative, District 73, ,UnderVotes,13,total
Sarasota,505,State Representative, District 73, ,UnderVotes,63,total
Sarasota,507,State Representative, District 73, ,UnderVotes,128,total
Sarasota,509,State Representative, District 73, ,UnderVotes,72,total
Sarasota,511,State Representative, District 73, ,UnderVotes,90,total
Sarasota,513,State Representative, District 73, ,UnderVotes,48,total
Sarasota,515,State Representative, District 73, ,UnderVotes,75,total
Sarasota,517,State Representative, District 73, ,UnderVotes,109,total
Sarasota,519,State Representative, District 73, ,UnderVotes,94,total
Sarasota,521,State Representative, District 73, ,UnderVotes,47,total
Sarasota,523,State Representative, District 73, ,UnderVotes,60,total
Sarasota,525,State Representative, District 73, ,UnderVotes,101,total
Sarasota,103,State Representative, District 74,REP,James Buchanan,581,total
Sarasota,105,State Representative, District 74,REP,James Buchanan,2909,total
Sarasota,106,State Representative, District 74,REP,James Buchanan,3367,total
Sarasota,107,State Representative, District 74,REP,James Buchanan,1209,total
Sarasota,117,State Representative, District 74,REP,James Buchanan,576,total
Sarasota,119,State Representative, District 74,REP,James Buchanan,925,total
Sarasota,121,State Representative, District 74,REP,James Buchanan,1412,total
Sarasota,127,State Representative, District 74,REP,James Buchanan,3691,total
Sarasota,128,State Representative, District 74,REP,James Buchanan,1597,total
Sarasota,133,State Representative, District 74,REP,James Buchanan,3796,total
Sarasota,135,State Representative, District 74,REP,James Buchanan,779,total
Sarasota,219,State Representative, District 74,REP,James Buchanan,1718,total
Sarasota,221,State Representative, District 74,REP,James Buchanan,3685,total
Sarasota,227,State Representative, District 74,REP,James Buchanan,299,total
Sarasota,229,State Representative, District 74,REP,James Buchanan,1463,total
Sarasota,231,State Representative, District 74,REP,James Buchanan,2648,total
Sarasota,233,State Representative, District 74,REP,James Buchanan,4561,total
Sarasota,301,State Representative, District 74,REP,James Buchanan,1314,total
Sarasota,303,State Representative, District 74,REP,James Buchanan,19,total
Sarasota,307,State Representative, District 74,REP,James Buchanan,3176,total
Sarasota,309,State Representative, District 74,REP,James Buchanan,2441,total
Sarasota,311,State Representative, District 74,REP,James Buchanan,2757,total
Sarasota,313,State Representative, District 74,REP,James Buchanan,4343,total
Sarasota,314,State Representative, District 74,REP,James Buchanan,3594,total
Sarasota,315,State Representative, District 74,REP,James Buchanan,946,total
Sarasota,317,State Representative, District 74,REP,James Buchanan,1536,total
Sarasota,319,State Representative, District 74,REP,James Buchanan,469,total
Sarasota,321,State Representative, District 74,REP,James Buchanan,1497,total
Sarasota,323,State Representative, District 74,REP,James Buchanan,195,total
Sarasota,325,State Representative, District 74,REP,James Buchanan,489,total
Sarasota,327,State Representative, District 74,REP,James Buchanan,2202,total
Sarasota,329,State Representative, District 74,REP,James Buchanan,1595,total
Sarasota,331,State Representative, District 74,REP,James Buchanan,3061,total
Sarasota,333,State Representative, District 74,REP,James Buchanan,410,total
Sarasota,339,State Representative, District 74,REP,James Buchanan,408,total
Sarasota,409,State Representative, District 74,REP,James Buchanan,1978,total
Sarasota,419,State Representative, District 74,REP,James Buchanan,1879,total
Sarasota,431,State Representative, District 74,REP,James Buchanan,105,total
Sarasota,435,State Representative, District 74,REP,James Buchanan,2147,total
Sarasota,312,State Representative, District 74,REP,James Buchanan,2283,total
Sarasota,103,State Representative, District 74,DEM,Nancy M. H. Simpson,1018,total
Sarasota,105,State Representative, District 74,DEM,Nancy M. H. Simpson,2373,total
Sarasota,106,State Representative, District 74,DEM,Nancy M. H. Simpson,1464,total
Sarasota,107,State Representative, District 74,DEM,Nancy M. H. Simpson,343,total
Sarasota,117,State Representative, District 74,DEM,Nancy M. H. Simpson,430,total
Sarasota,119,State Representative, District 74,DEM,Nancy M. H. Simpson,883,total
Sarasota,121,State Representative, District 74,DEM,Nancy M. H. Simpson,1531,total
Sarasota,127,State Representative, District 74,DEM,Nancy M. H. Simpson,2439,total
Sarasota,128,State Representative, District 74,DEM,Nancy M. H. Simpson,687,total
Sarasota,133,State Representative, District 74,DEM,Nancy M. H. Simpson,1862,total
Sarasota,135,State Representative, District 74,DEM,Nancy M. H. Simpson,287,total
Sarasota,219,State Representative, District 74,DEM,Nancy M. H. Simpson,1292,total
Sarasota,221,State Representative, District 74,DEM,Nancy M. H. Simpson,2236,total
Sarasota,227,State Representative, District 74,DEM,Nancy M. H. Simpson,295,total
Sarasota,229,State Representative, District 74,DEM,Nancy M. H. Simpson,1105,total
Sarasota,231,State Representative, District 74,DEM,Nancy M. H. Simpson,1964,total
Sarasota,233,State Representative, District 74,DEM,Nancy M. H. Simpson,2457,total
Sarasota,301,State Representative, District 74,DEM,Nancy M. H. Simpson,558,total
Sarasota,303,State Representative, District 74,DEM,Nancy M. H. Simpson,2,total
Sarasota,307,State Representative, District 74,DEM,Nancy M. H. Simpson,1644,total
Sarasota,309,State Representative, District 74,DEM,Nancy M. H. Simpson,1012,total
Sarasota,311,State Representative, District 74,DEM,Nancy M. H. Simpson,1025,total
Sarasota,313,State Representative, District 74,DEM,Nancy M. H. Simpson,2038,total
Sarasota,314,State Representative, District 74,DEM,Nancy M. H. Simpson,1431,total
Sarasota,315,State Representative, District 74,DEM,Nancy M. H. Simpson,464,total
Sarasota,317,State Representative, District 74,DEM,Nancy M. H. Simpson,741,total
Sarasota,319,State Representative, District 74,DEM,Nancy M. H. Simpson,223,total
Sarasota,321,State Representative, District 74,DEM,Nancy M. H. Simpson,776,total
Sarasota,323,State Representative, District 74,DEM,Nancy M. H. Simpson,73,total
Sarasota,325,State Representative, District 74,DEM,Nancy M. H. Simpson,137,total
Sarasota,327,State Representative, District 74,DEM,Nancy M. H. Simpson,1219,total
Sarasota,329,State Representative, District 74,DEM,Nancy M. H. Simpson,747,total
Sarasota,331,State Representative, District 74,DEM,Nancy M. H. Simpson,1299,total
Sarasota,333,State Representative, District 74,DEM,Nancy M. H. Simpson,236,total
Sarasota,339,State Representative, District 74,DEM,Nancy M. H. Simpson,216,total
Sarasota,409,State Representative, District 74,DEM,Nancy M. H. Simpson,1175,total
Sarasota,419,State Representative, District 74,DEM,Nancy M. H. Simpson,702,total
Sarasota,431,State Representative, District 74,DEM,Nancy M. H. Simpson,22,total
Sarasota,435,State Representative, District 74,DEM,Nancy M. H. Simpson,1124,total
Sarasota,312,State Representative, District 74,DEM,Nancy M. H. Simpson,986,total
Sarasota,103,State Representative, District 74, ,OverVotes,0,total
Sarasota,105,State Representative, District 74, ,OverVotes,1,total
Sarasota,106,State Representative, District 74, ,OverVotes,0,total
Sarasota,107,State Representative, District 74, ,OverVotes,0,total
Sarasota,117,State Representative, District 74, ,OverVotes,0,total
Sarasota,119,State Representative, District 74, ,OverVotes,0,total
Sarasota,121,State Representative, District 74, ,OverVotes,0,total
Sarasota,127,State Representative, District 74, ,OverVotes,0,total
Sarasota,128,State Representative, District 74, ,OverVotes,0,total
Sarasota,133,State Representative, District 74, ,OverVotes,0,total
Sarasota,135,State Representative, District 74, ,OverVotes,1,total
Sarasota,219,State Representative, District 74, ,OverVotes,0,total
Sarasota,221,State Representative, District 74, ,OverVotes,0,total
Sarasota,227,State Representative, District 74, ,OverVotes,0,total
Sarasota,229,State Representative, District 74, ,OverVotes,0,total
Sarasota,231,State Representative, District 74, ,OverVotes,0,total
Sarasota,233,State Representative, District 74, ,OverVotes,1,total
Sarasota,301,State Representative, District 74, ,OverVotes,0,total
Sarasota,303,State Representative, District 74, ,OverVotes,0,total
Sarasota,307,State Representative, District 74, ,OverVotes,0,total
Sarasota,309,State Representative, District 74, ,OverVotes,0,total
Sarasota,311,State Representative, District 74, ,OverVotes,1,total
Sarasota,313,State Representative, District 74, ,OverVotes,1,total
Sarasota,314,State Representative, District 74, ,OverVotes,0,total
Sarasota,315,State Representative, District 74, ,OverVotes,0,total
Sarasota,317,State Representative, District 74, ,OverVotes,0,total
Sarasota,319,State Representative, District 74, ,OverVotes,0,total
Sarasota,321,State Representative, District 74, ,OverVotes,0,total
Sarasota,323,State Representative, District 74, ,OverVotes,0,total
Sarasota,325,State Representative, District 74, ,OverVotes,0,total
Sarasota,327,State Representative, District 74, ,OverVotes,0,total
Sarasota,329,State Representative, District 74, ,OverVotes,0,total
Sarasota,331,State Representative, District 74, ,OverVotes,0,total
Sarasota,333,State Representative, District 74, ,OverVotes,0,total
Sarasota,339,State Representative, District 74, ,OverVotes,0,total
Sarasota,409,State Representative, District 74, ,OverVotes,0,total
Sarasota,419,State Representative, District 74, ,OverVotes,0,total
Sarasota,431,State Representative, District 74, ,OverVotes,0,total
Sarasota,435,State Representative, District 74, ,OverVotes,0,total
Sarasota,312,State Representative, District 74, ,OverVotes,0,total
Sarasota,103,State Representative, District 74, ,UnderVotes,61,total
Sarasota,105,State Representative, District 74, ,UnderVotes,206,total
Sarasota,106,State Representative, District 74, ,UnderVotes,209,total
Sarasota,107,State Representative, District 74, ,UnderVotes,43,total
Sarasota,117,State Representative, District 74, ,UnderVotes,58,total
Sarasota,119,State Representative, District 74, ,UnderVotes,88,total
Sarasota,121,State Representative, District 74, ,UnderVotes,89,total
Sarasota,127,State Representative, District 74, ,UnderVotes,239,total
Sarasota,128,State Representative, District 74, ,UnderVotes,84,total
Sarasota,133,State Representative, District 74, ,UnderVotes,178,total
Sarasota,135,State Representative, District 74, ,UnderVotes,42,total
Sarasota,219,State Representative, District 74, ,UnderVotes,138,total
Sarasota,221,State Representative, District 74, ,UnderVotes,273,total
Sarasota,227,State Representative, District 74, ,UnderVotes,25,total
Sarasota,229,State Representative, District 74, ,UnderVotes,107,total
Sarasota,231,State Representative, District 74, ,UnderVotes,179,total
Sarasota,233,State Representative, District 74, ,UnderVotes,271,total
Sarasota,301,State Representative, District 74, ,UnderVotes,45,total
Sarasota,303,State Representative, District 74, ,UnderVotes,1,total
Sarasota,307,State Representative, District 74, ,UnderVotes,162,total
Sarasota,309,State Representative, District 74, ,UnderVotes,161,total
Sarasota,311,State Representative, District 74, ,UnderVotes,184,total
Sarasota,313,State Representative, District 74, ,UnderVotes,311,total
Sarasota,314,State Representative, District 74, ,UnderVotes,235,total
Sarasota,315,State Representative, District 74, ,UnderVotes,72,total
Sarasota,317,State Representative, District 74, ,UnderVotes,106,total
Sarasota,319,State Representative, District 74, ,UnderVotes,37,total
Sarasota,321,State Representative, District 74, ,UnderVotes,73,total
Sarasota,323,State Representative, District 74, ,UnderVotes,14,total
Sarasota,325,State Representative, District 74, ,UnderVotes,26,total
Sarasota,327,State Representative, District 74, ,UnderVotes,136,total
Sarasota,329,State Representative, District 74, ,UnderVotes,99,total
Sarasota,331,State Representative, District 74, ,UnderVotes,221,total
Sarasota,333,State Representative, District 74, ,UnderVotes,17,total
Sarasota,339,State Representative, District 74, ,UnderVotes,52,total
Sarasota,409,State Representative, District 74, ,UnderVotes,132,total
Sarasota,419,State Representative, District 74, ,UnderVotes,86,total
Sarasota,431,State Representative, District 74, ,UnderVotes,4,total
